frequency table
clock speed = 1843200.0
frequency: 6099 hz, coarse = 0, fine = 19
frequency: 6100 hz, coarse = 0, fine = 19
frequency: 6101 hz, coarse = 0, fine = 19
frequency: 6102 hz, coarse = 0, fine = 19
frequency: 6103 hz, coarse = 0, fine = 19
frequency: 6104 hz, coarse = 0, fine = 19
frequency: 6105 hz, coarse = 0, fine = 19
frequency: 6106 hz, coarse = 0, fine = 19
frequency: 6107 hz, coarse = 0, fine = 19
frequency: 6108 hz, coarse = 0, fine = 19
frequency: 6109 hz, coarse = 0, fine = 19
frequency: 6110 hz, coarse = 0, fine = 19
frequency: 6111 hz, coarse = 0, fine = 19
frequency: 6112 hz, coarse = 0, fine = 19
frequency: 6113 hz, coarse = 0, fine = 19
frequency: 6114 hz, coarse = 0, fine = 19
frequency: 6115 hz, coarse = 0, fine = 19
frequency: 6116 hz, coarse = 0, fine = 19
frequency: 6117 hz, coarse = 0, fine = 19
frequency: 6118 hz, coarse = 0, fine = 19
frequency: 6119 hz, coarse = 0, fine = 19
frequency: 6120 hz, coarse = 0, fine = 19
frequency: 6121 hz, coarse = 0, fine = 19
frequency: 6122 hz, coarse = 0, fine = 19
frequency: 6123 hz, coarse = 0, fine = 19
frequency: 6124 hz, coarse = 0, fine = 19
frequency: 6125 hz, coarse = 0, fine = 19
frequency: 6126 hz, coarse = 0, fine = 19
frequency: 6127 hz, coarse = 0, fine = 19
frequency: 6128 hz, coarse = 0, fine = 19
frequency: 6129 hz, coarse = 0, fine = 19
frequency: 6130 hz, coarse = 0, fine = 19
frequency: 6131 hz, coarse = 0, fine = 19
frequency: 6132 hz, coarse = 0, fine = 19
frequency: 6133 hz, coarse = 0, fine = 19
frequency: 6134 hz, coarse = 0, fine = 19
frequency: 6135 hz, coarse = 0, fine = 19
frequency: 6136 hz, coarse = 0, fine = 19
frequency: 6137 hz, coarse = 0, fine = 19
frequency: 6138 hz, coarse = 0, fine = 19
frequency: 6139 hz, coarse = 0, fine = 19
frequency: 6140 hz, coarse = 0, fine = 19
frequency: 6141 hz, coarse = 0, fine = 19
frequency: 6142 hz, coarse = 0, fine = 19
frequency: 6143 hz, coarse = 0, fine = 19
frequency: 6144 hz, coarse = 0, fine = 19
frequency: 6145 hz, coarse = 0, fine = 19
frequency: 6146 hz, coarse = 0, fine = 19
frequency: 6147 hz, coarse = 0, fine = 19
frequency: 6148 hz, coarse = 0, fine = 19
frequency: 6149 hz, coarse = 0, fine = 19
frequency: 6150 hz, coarse = 0, fine = 19
frequency: 6151 hz, coarse = 0, fine = 19
frequency: 6152 hz, coarse = 0, fine = 19
frequency: 6153 hz, coarse = 0, fine = 19
frequency: 6154 hz, coarse = 0, fine = 19
frequency: 6155 hz, coarse = 0, fine = 19
frequency: 6156 hz, coarse = 0, fine = 19
frequency: 6157 hz, coarse = 0, fine = 19
frequency: 6158 hz, coarse = 0, fine = 19
frequency: 6159 hz, coarse = 0, fine = 19
frequency: 6160 hz, coarse = 0, fine = 19
frequency: 6161 hz, coarse = 0, fine = 19
frequency: 6162 hz, coarse = 0, fine = 19
frequency: 6163 hz, coarse = 0, fine = 19
frequency: 6164 hz, coarse = 0, fine = 19
frequency: 6165 hz, coarse = 0, fine = 19
frequency: 6166 hz, coarse = 0, fine = 19
frequency: 6167 hz, coarse = 0, fine = 19
frequency: 6168 hz, coarse = 0, fine = 19
frequency: 6169 hz, coarse = 0, fine = 19
frequency: 6170 hz, coarse = 0, fine = 19
frequency: 6171 hz, coarse = 0, fine = 19
frequency: 6172 hz, coarse = 0, fine = 19
frequency: 6173 hz, coarse = 0, fine = 19
frequency: 6174 hz, coarse = 0, fine = 19
frequency: 6175 hz, coarse = 0, fine = 19
frequency: 6176 hz, coarse = 0, fine = 19
frequency: 6177 hz, coarse = 0, fine = 19
frequency: 6178 hz, coarse = 0, fine = 19
frequency: 6179 hz, coarse = 0, fine = 19
frequency: 6180 hz, coarse = 0, fine = 19
frequency: 6181 hz, coarse = 0, fine = 19
frequency: 6182 hz, coarse = 0, fine = 19
frequency: 6183 hz, coarse = 0, fine = 19
frequency: 6184 hz, coarse = 0, fine = 19
frequency: 6185 hz, coarse = 0, fine = 19
frequency: 6186 hz, coarse = 0, fine = 19
frequency: 6187 hz, coarse = 0, fine = 19
frequency: 6188 hz, coarse = 0, fine = 19
frequency: 6189 hz, coarse = 0, fine = 19
frequency: 6190 hz, coarse = 0, fine = 19
frequency: 6191 hz, coarse = 0, fine = 19
frequency: 6192 hz, coarse = 0, fine = 19
frequency: 6193 hz, coarse = 0, fine = 19
frequency: 6194 hz, coarse = 0, fine = 19
frequency: 6195 hz, coarse = 0, fine = 19
frequency: 6196 hz, coarse = 0, fine = 19
frequency: 6197 hz, coarse = 0, fine = 19
frequency: 6198 hz, coarse = 0, fine = 19
frequency: 6199 hz, coarse = 0, fine = 19
frequency: 6200 hz, coarse = 0, fine = 19
frequency: 6201 hz, coarse = 0, fine = 19
frequency: 6202 hz, coarse = 0, fine = 19
frequency: 6203 hz, coarse = 0, fine = 19
frequency: 6204 hz, coarse = 0, fine = 19
frequency: 6205 hz, coarse = 0, fine = 19
frequency: 6206 hz, coarse = 0, fine = 19
frequency: 6207 hz, coarse = 0, fine = 19
frequency: 6208 hz, coarse = 0, fine = 19
frequency: 6209 hz, coarse = 0, fine = 19
frequency: 6210 hz, coarse = 0, fine = 19
frequency: 6211 hz, coarse = 0, fine = 19
frequency: 6212 hz, coarse = 0, fine = 19
frequency: 6213 hz, coarse = 0, fine = 19
frequency: 6214 hz, coarse = 0, fine = 19
frequency: 6215 hz, coarse = 0, fine = 19
frequency: 6216 hz, coarse = 0, fine = 19
frequency: 6217 hz, coarse = 0, fine = 19
frequency: 6218 hz, coarse = 0, fine = 19
frequency: 6219 hz, coarse = 0, fine = 19
frequency: 6220 hz, coarse = 0, fine = 19
frequency: 6221 hz, coarse = 0, fine = 19
frequency: 6222 hz, coarse = 0, fine = 19
frequency: 6223 hz, coarse = 0, fine = 19
frequency: 6224 hz, coarse = 0, fine = 19
frequency: 6225 hz, coarse = 0, fine = 19
frequency: 6226 hz, coarse = 0, fine = 19
frequency: 6227 hz, coarse = 0, fine = 19
frequency: 6228 hz, coarse = 0, fine = 18
frequency: 6229 hz, coarse = 0, fine = 18
frequency: 6230 hz, coarse = 0, fine = 18
frequency: 6231 hz, coarse = 0, fine = 18
frequency: 6232 hz, coarse = 0, fine = 18
frequency: 6233 hz, coarse = 0, fine = 18
frequency: 6234 hz, coarse = 0, fine = 18
frequency: 6235 hz, coarse = 0, fine = 18
frequency: 6236 hz, coarse = 0, fine = 18
frequency: 6237 hz, coarse = 0, fine = 18
frequency: 6238 hz, coarse = 0, fine = 18
frequency: 6239 hz, coarse = 0, fine = 18
frequency: 6240 hz, coarse = 0, fine = 18
frequency: 6241 hz, coarse = 0, fine = 18
frequency: 6242 hz, coarse = 0, fine = 18
frequency: 6243 hz, coarse = 0, fine = 18
frequency: 6244 hz, coarse = 0, fine = 18
frequency: 6245 hz, coarse = 0, fine = 18
frequency: 6246 hz, coarse = 0, fine = 18
frequency: 6247 hz, coarse = 0, fine = 18
frequency: 6248 hz, coarse = 0, fine = 18
frequency: 6249 hz, coarse = 0, fine = 18
frequency: 6250 hz, coarse = 0, fine = 18
frequency: 6251 hz, coarse = 0, fine = 18
frequency: 6252 hz, coarse = 0, fine = 18
frequency: 6253 hz, coarse = 0, fine = 18
frequency: 6254 hz, coarse = 0, fine = 18
frequency: 6255 hz, coarse = 0, fine = 18
frequency: 6256 hz, coarse = 0, fine = 18
frequency: 6257 hz, coarse = 0, fine = 18
frequency: 6258 hz, coarse = 0, fine = 18
frequency: 6259 hz, coarse = 0, fine = 18
frequency: 6260 hz, coarse = 0, fine = 18
frequency: 6261 hz, coarse = 0, fine = 18
frequency: 6262 hz, coarse = 0, fine = 18
frequency: 6263 hz, coarse = 0, fine = 18
frequency: 6264 hz, coarse = 0, fine = 18
frequency: 6265 hz, coarse = 0, fine = 18
frequency: 6266 hz, coarse = 0, fine = 18
frequency: 6267 hz, coarse = 0, fine = 18
frequency: 6268 hz, coarse = 0, fine = 18
frequency: 6269 hz, coarse = 0, fine = 18
frequency: 6270 hz, coarse = 0, fine = 18
frequency: 6271 hz, coarse = 0, fine = 18
frequency: 6272 hz, coarse = 0, fine = 18
frequency: 6273 hz, coarse = 0, fine = 18
frequency: 6274 hz, coarse = 0, fine = 18
frequency: 6275 hz, coarse = 0, fine = 18
frequency: 6276 hz, coarse = 0, fine = 18
frequency: 6277 hz, coarse = 0, fine = 18
frequency: 6278 hz, coarse = 0, fine = 18
frequency: 6279 hz, coarse = 0, fine = 18
frequency: 6280 hz, coarse = 0, fine = 18
frequency: 6281 hz, coarse = 0, fine = 18
frequency: 6282 hz, coarse = 0, fine = 18
frequency: 6283 hz, coarse = 0, fine = 18
frequency: 6284 hz, coarse = 0, fine = 18
frequency: 6285 hz, coarse = 0, fine = 18
frequency: 6286 hz, coarse = 0, fine = 18
frequency: 6287 hz, coarse = 0, fine = 18
frequency: 6288 hz, coarse = 0, fine = 18
frequency: 6289 hz, coarse = 0, fine = 18
frequency: 6290 hz, coarse = 0, fine = 18
frequency: 6291 hz, coarse = 0, fine = 18
frequency: 6292 hz, coarse = 0, fine = 18
frequency: 6293 hz, coarse = 0, fine = 18
frequency: 6294 hz, coarse = 0, fine = 18
frequency: 6295 hz, coarse = 0, fine = 18
frequency: 6296 hz, coarse = 0, fine = 18
frequency: 6297 hz, coarse = 0, fine = 18
frequency: 6298 hz, coarse = 0, fine = 18
frequency: 6299 hz, coarse = 0, fine = 18
frequency: 6300 hz, coarse = 0, fine = 18
frequency: 6301 hz, coarse = 0, fine = 18
frequency: 6302 hz, coarse = 0, fine = 18
frequency: 6303 hz, coarse = 0, fine = 18
frequency: 6304 hz, coarse = 0, fine = 18
frequency: 6305 hz, coarse = 0, fine = 18
frequency: 6306 hz, coarse = 0, fine = 18
frequency: 6307 hz, coarse = 0, fine = 18
frequency: 6308 hz, coarse = 0, fine = 18
frequency: 6309 hz, coarse = 0, fine = 18
frequency: 6310 hz, coarse = 0, fine = 18
frequency: 6311 hz, coarse = 0, fine = 18
frequency: 6312 hz, coarse = 0, fine = 18
frequency: 6313 hz, coarse = 0, fine = 18
frequency: 6314 hz, coarse = 0, fine = 18
frequency: 6315 hz, coarse = 0, fine = 18
frequency: 6316 hz, coarse = 0, fine = 18
frequency: 6317 hz, coarse = 0, fine = 18
frequency: 6318 hz, coarse = 0, fine = 18
frequency: 6319 hz, coarse = 0, fine = 18
frequency: 6320 hz, coarse = 0, fine = 18
frequency: 6321 hz, coarse = 0, fine = 18
frequency: 6322 hz, coarse = 0, fine = 18
frequency: 6323 hz, coarse = 0, fine = 18
frequency: 6324 hz, coarse = 0, fine = 18
frequency: 6325 hz, coarse = 0, fine = 18
frequency: 6326 hz, coarse = 0, fine = 18
frequency: 6327 hz, coarse = 0, fine = 18
frequency: 6328 hz, coarse = 0, fine = 18
frequency: 6329 hz, coarse = 0, fine = 18
frequency: 6330 hz, coarse = 0, fine = 18
frequency: 6331 hz, coarse = 0, fine = 18
frequency: 6332 hz, coarse = 0, fine = 18
frequency: 6333 hz, coarse = 0, fine = 18
frequency: 6334 hz, coarse = 0, fine = 18
frequency: 6335 hz, coarse = 0, fine = 18
frequency: 6336 hz, coarse = 0, fine = 18
frequency: 6337 hz, coarse = 0, fine = 18
frequency: 6338 hz, coarse = 0, fine = 18
frequency: 6339 hz, coarse = 0, fine = 18
frequency: 6340 hz, coarse = 0, fine = 18
frequency: 6341 hz, coarse = 0, fine = 18
frequency: 6342 hz, coarse = 0, fine = 18
frequency: 6343 hz, coarse = 0, fine = 18
frequency: 6344 hz, coarse = 0, fine = 18
frequency: 6345 hz, coarse = 0, fine = 18
frequency: 6346 hz, coarse = 0, fine = 18
frequency: 6347 hz, coarse = 0, fine = 18
frequency: 6348 hz, coarse = 0, fine = 18
frequency: 6349 hz, coarse = 0, fine = 18
frequency: 6350 hz, coarse = 0, fine = 18
frequency: 6351 hz, coarse = 0, fine = 18
frequency: 6352 hz, coarse = 0, fine = 18
frequency: 6353 hz, coarse = 0, fine = 18
frequency: 6354 hz, coarse = 0, fine = 18
frequency: 6355 hz, coarse = 0, fine = 18
frequency: 6356 hz, coarse = 0, fine = 18
frequency: 6357 hz, coarse = 0, fine = 18
frequency: 6358 hz, coarse = 0, fine = 18
frequency: 6359 hz, coarse = 0, fine = 18
frequency: 6360 hz, coarse = 0, fine = 18
frequency: 6361 hz, coarse = 0, fine = 18
frequency: 6362 hz, coarse = 0, fine = 18
frequency: 6363 hz, coarse = 0, fine = 18
frequency: 6364 hz, coarse = 0, fine = 18
frequency: 6365 hz, coarse = 0, fine = 18
frequency: 6366 hz, coarse = 0, fine = 18
frequency: 6367 hz, coarse = 0, fine = 18
frequency: 6368 hz, coarse = 0, fine = 18
frequency: 6369 hz, coarse = 0, fine = 18
frequency: 6370 hz, coarse = 0, fine = 18
frequency: 6371 hz, coarse = 0, fine = 18
frequency: 6372 hz, coarse = 0, fine = 18
frequency: 6373 hz, coarse = 0, fine = 18
frequency: 6374 hz, coarse = 0, fine = 18
frequency: 6375 hz, coarse = 0, fine = 18
frequency: 6376 hz, coarse = 0, fine = 18
frequency: 6377 hz, coarse = 0, fine = 18
frequency: 6378 hz, coarse = 0, fine = 18
frequency: 6379 hz, coarse = 0, fine = 18
frequency: 6380 hz, coarse = 0, fine = 18
frequency: 6381 hz, coarse = 0, fine = 18
frequency: 6382 hz, coarse = 0, fine = 18
frequency: 6383 hz, coarse = 0, fine = 18
frequency: 6384 hz, coarse = 0, fine = 18
frequency: 6385 hz, coarse = 0, fine = 18
frequency: 6386 hz, coarse = 0, fine = 18
frequency: 6387 hz, coarse = 0, fine = 18
frequency: 6388 hz, coarse = 0, fine = 18
frequency: 6389 hz, coarse = 0, fine = 18
frequency: 6390 hz, coarse = 0, fine = 18
frequency: 6391 hz, coarse = 0, fine = 18
frequency: 6392 hz, coarse = 0, fine = 18
frequency: 6393 hz, coarse = 0, fine = 18
frequency: 6394 hz, coarse = 0, fine = 18
frequency: 6395 hz, coarse = 0, fine = 18
frequency: 6396 hz, coarse = 0, fine = 18
frequency: 6397 hz, coarse = 0, fine = 18
frequency: 6398 hz, coarse = 0, fine = 18
frequency: 6399 hz, coarse = 0, fine = 18
frequency: 6400 hz, coarse = 0, fine = 18
frequency: 6401 hz, coarse = 0, fine = 18
frequency: 6402 hz, coarse = 0, fine = 18
frequency: 6403 hz, coarse = 0, fine = 18
frequency: 6404 hz, coarse = 0, fine = 18
frequency: 6405 hz, coarse = 0, fine = 18
frequency: 6406 hz, coarse = 0, fine = 18
frequency: 6407 hz, coarse = 0, fine = 18
frequency: 6408 hz, coarse = 0, fine = 18
frequency: 6409 hz, coarse = 0, fine = 18
frequency: 6410 hz, coarse = 0, fine = 18
frequency: 6411 hz, coarse = 0, fine = 18
frequency: 6412 hz, coarse = 0, fine = 18
frequency: 6413 hz, coarse = 0, fine = 18
frequency: 6414 hz, coarse = 0, fine = 18
frequency: 6415 hz, coarse = 0, fine = 18
frequency: 6416 hz, coarse = 0, fine = 18
frequency: 6417 hz, coarse = 0, fine = 18
frequency: 6418 hz, coarse = 0, fine = 18
frequency: 6419 hz, coarse = 0, fine = 18
frequency: 6420 hz, coarse = 0, fine = 18
frequency: 6421 hz, coarse = 0, fine = 18
frequency: 6422 hz, coarse = 0, fine = 18
frequency: 6423 hz, coarse = 0, fine = 18
frequency: 6424 hz, coarse = 0, fine = 18
frequency: 6425 hz, coarse = 0, fine = 18
frequency: 6426 hz, coarse = 0, fine = 18
frequency: 6427 hz, coarse = 0, fine = 18
frequency: 6428 hz, coarse = 0, fine = 18
frequency: 6429 hz, coarse = 0, fine = 18
frequency: 6430 hz, coarse = 0, fine = 18
frequency: 6431 hz, coarse = 0, fine = 18
frequency: 6432 hz, coarse = 0, fine = 18
frequency: 6433 hz, coarse = 0, fine = 18
frequency: 6434 hz, coarse = 0, fine = 18
frequency: 6435 hz, coarse = 0, fine = 18
frequency: 6436 hz, coarse = 0, fine = 18
frequency: 6437 hz, coarse = 0, fine = 18
frequency: 6438 hz, coarse = 0, fine = 18
frequency: 6439 hz, coarse = 0, fine = 18
frequency: 6440 hz, coarse = 0, fine = 18
frequency: 6441 hz, coarse = 0, fine = 18
frequency: 6442 hz, coarse = 0, fine = 18
frequency: 6443 hz, coarse = 0, fine = 18
frequency: 6444 hz, coarse = 0, fine = 18
frequency: 6445 hz, coarse = 0, fine = 18
frequency: 6446 hz, coarse = 0, fine = 18
frequency: 6447 hz, coarse = 0, fine = 18
frequency: 6448 hz, coarse = 0, fine = 18
frequency: 6449 hz, coarse = 0, fine = 18
frequency: 6450 hz, coarse = 0, fine = 18
frequency: 6451 hz, coarse = 0, fine = 18
frequency: 6452 hz, coarse = 0, fine = 18
frequency: 6453 hz, coarse = 0, fine = 18
frequency: 6454 hz, coarse = 0, fine = 18
frequency: 6455 hz, coarse = 0, fine = 18
frequency: 6456 hz, coarse = 0, fine = 18
frequency: 6457 hz, coarse = 0, fine = 18
frequency: 6458 hz, coarse = 0, fine = 18
frequency: 6459 hz, coarse = 0, fine = 18
frequency: 6460 hz, coarse = 0, fine = 18
frequency: 6461 hz, coarse = 0, fine = 18
frequency: 6462 hz, coarse = 0, fine = 18
frequency: 6463 hz, coarse = 0, fine = 18
frequency: 6464 hz, coarse = 0, fine = 18
frequency: 6465 hz, coarse = 0, fine = 18
frequency: 6466 hz, coarse = 0, fine = 18
frequency: 6467 hz, coarse = 0, fine = 18
frequency: 6468 hz, coarse = 0, fine = 18
frequency: 6469 hz, coarse = 0, fine = 18
frequency: 6470 hz, coarse = 0, fine = 18
frequency: 6471 hz, coarse = 0, fine = 18
frequency: 6472 hz, coarse = 0, fine = 18
frequency: 6473 hz, coarse = 0, fine = 18
frequency: 6474 hz, coarse = 0, fine = 18
frequency: 6475 hz, coarse = 0, fine = 18
frequency: 6476 hz, coarse = 0, fine = 18
frequency: 6477 hz, coarse = 0, fine = 18
frequency: 6478 hz, coarse = 0, fine = 18
frequency: 6479 hz, coarse = 0, fine = 18
frequency: 6480 hz, coarse = 0, fine = 18
frequency: 6481 hz, coarse = 0, fine = 18
frequency: 6482 hz, coarse = 0, fine = 18
frequency: 6483 hz, coarse = 0, fine = 18
frequency: 6484 hz, coarse = 0, fine = 18
frequency: 6485 hz, coarse = 0, fine = 18
frequency: 6486 hz, coarse = 0, fine = 18
frequency: 6487 hz, coarse = 0, fine = 18
frequency: 6488 hz, coarse = 0, fine = 18
frequency: 6489 hz, coarse = 0, fine = 18
frequency: 6490 hz, coarse = 0, fine = 18
frequency: 6491 hz, coarse = 0, fine = 18
frequency: 6492 hz, coarse = 0, fine = 18
frequency: 6493 hz, coarse = 0, fine = 18
frequency: 6494 hz, coarse = 0, fine = 18
frequency: 6495 hz, coarse = 0, fine = 18
frequency: 6496 hz, coarse = 0, fine = 18
frequency: 6497 hz, coarse = 0, fine = 18
frequency: 6498 hz, coarse = 0, fine = 18
frequency: 6499 hz, coarse = 0, fine = 18
frequency: 6500 hz, coarse = 0, fine = 18
frequency: 6501 hz, coarse = 0, fine = 18
frequency: 6502 hz, coarse = 0, fine = 18
frequency: 6503 hz, coarse = 0, fine = 18
frequency: 6504 hz, coarse = 0, fine = 18
frequency: 6505 hz, coarse = 0, fine = 18
frequency: 6506 hz, coarse = 0, fine = 18
frequency: 6507 hz, coarse = 0, fine = 18
frequency: 6508 hz, coarse = 0, fine = 18
frequency: 6509 hz, coarse = 0, fine = 18
frequency: 6510 hz, coarse = 0, fine = 18
frequency: 6511 hz, coarse = 0, fine = 18
frequency: 6512 hz, coarse = 0, fine = 18
frequency: 6513 hz, coarse = 0, fine = 18
frequency: 6514 hz, coarse = 0, fine = 18
frequency: 6515 hz, coarse = 0, fine = 18
frequency: 6516 hz, coarse = 0, fine = 18
frequency: 6517 hz, coarse = 0, fine = 18
frequency: 6518 hz, coarse = 0, fine = 18
frequency: 6519 hz, coarse = 0, fine = 18
frequency: 6520 hz, coarse = 0, fine = 18
frequency: 6521 hz, coarse = 0, fine = 18
frequency: 6522 hz, coarse = 0, fine = 18
frequency: 6523 hz, coarse = 0, fine = 18
frequency: 6524 hz, coarse = 0, fine = 18
frequency: 6525 hz, coarse = 0, fine = 18
frequency: 6526 hz, coarse = 0, fine = 18
frequency: 6527 hz, coarse = 0, fine = 18
frequency: 6528 hz, coarse = 0, fine = 18
frequency: 6529 hz, coarse = 0, fine = 18
frequency: 6530 hz, coarse = 0, fine = 18
frequency: 6531 hz, coarse = 0, fine = 18
frequency: 6532 hz, coarse = 0, fine = 18
frequency: 6533 hz, coarse = 0, fine = 18
frequency: 6534 hz, coarse = 0, fine = 18
frequency: 6535 hz, coarse = 0, fine = 18
frequency: 6536 hz, coarse = 0, fine = 18
frequency: 6537 hz, coarse = 0, fine = 18
frequency: 6538 hz, coarse = 0, fine = 18
frequency: 6539 hz, coarse = 0, fine = 18
frequency: 6540 hz, coarse = 0, fine = 18
frequency: 6541 hz, coarse = 0, fine = 18
frequency: 6542 hz, coarse = 0, fine = 18
frequency: 6543 hz, coarse = 0, fine = 18
frequency: 6544 hz, coarse = 0, fine = 18
frequency: 6545 hz, coarse = 0, fine = 18
frequency: 6546 hz, coarse = 0, fine = 18
frequency: 6547 hz, coarse = 0, fine = 18
frequency: 6548 hz, coarse = 0, fine = 18
frequency: 6549 hz, coarse = 0, fine = 18
frequency: 6550 hz, coarse = 0, fine = 18
frequency: 6551 hz, coarse = 0, fine = 18
frequency: 6552 hz, coarse = 0, fine = 18
frequency: 6553 hz, coarse = 0, fine = 18
frequency: 6554 hz, coarse = 0, fine = 18
frequency: 6555 hz, coarse = 0, fine = 18
frequency: 6556 hz, coarse = 0, fine = 18
frequency: 6557 hz, coarse = 0, fine = 18
frequency: 6558 hz, coarse = 0, fine = 18
frequency: 6559 hz, coarse = 0, fine = 18
frequency: 6560 hz, coarse = 0, fine = 18
frequency: 6561 hz, coarse = 0, fine = 18
frequency: 6562 hz, coarse = 0, fine = 18
frequency: 6563 hz, coarse = 0, fine = 18
frequency: 6564 hz, coarse = 0, fine = 18
frequency: 6565 hz, coarse = 0, fine = 18
frequency: 6566 hz, coarse = 0, fine = 18
frequency: 6567 hz, coarse = 0, fine = 18
frequency: 6568 hz, coarse = 0, fine = 18
frequency: 6569 hz, coarse = 0, fine = 18
frequency: 6570 hz, coarse = 0, fine = 18
frequency: 6571 hz, coarse = 0, fine = 18
frequency: 6572 hz, coarse = 0, fine = 18
frequency: 6573 hz, coarse = 0, fine = 18
frequency: 6574 hz, coarse = 0, fine = 18
frequency: 6575 hz, coarse = 0, fine = 18
frequency: 6576 hz, coarse = 0, fine = 18
frequency: 6577 hz, coarse = 0, fine = 18
frequency: 6578 hz, coarse = 0, fine = 18
frequency: 6579 hz, coarse = 0, fine = 18
frequency: 6580 hz, coarse = 0, fine = 18
frequency: 6581 hz, coarse = 0, fine = 18
frequency: 6582 hz, coarse = 0, fine = 18
frequency: 6583 hz, coarse = 0, fine = 17
frequency: 6584 hz, coarse = 0, fine = 17
frequency: 6585 hz, coarse = 0, fine = 17
frequency: 6586 hz, coarse = 0, fine = 17
frequency: 6587 hz, coarse = 0, fine = 17
frequency: 6588 hz, coarse = 0, fine = 17
frequency: 6589 hz, coarse = 0, fine = 17
frequency: 6590 hz, coarse = 0, fine = 17
frequency: 6591 hz, coarse = 0, fine = 17
frequency: 6592 hz, coarse = 0, fine = 17
frequency: 6593 hz, coarse = 0, fine = 17
frequency: 6594 hz, coarse = 0, fine = 17
frequency: 6595 hz, coarse = 0, fine = 17
frequency: 6596 hz, coarse = 0, fine = 17
frequency: 6597 hz, coarse = 0, fine = 17
frequency: 6598 hz, coarse = 0, fine = 17
frequency: 6599 hz, coarse = 0, fine = 17
frequency: 6600 hz, coarse = 0, fine = 17
frequency: 6601 hz, coarse = 0, fine = 17
frequency: 6602 hz, coarse = 0, fine = 17
frequency: 6603 hz, coarse = 0, fine = 17
frequency: 6604 hz, coarse = 0, fine = 17
frequency: 6605 hz, coarse = 0, fine = 17
frequency: 6606 hz, coarse = 0, fine = 17
frequency: 6607 hz, coarse = 0, fine = 17
frequency: 6608 hz, coarse = 0, fine = 17
frequency: 6609 hz, coarse = 0, fine = 17
frequency: 6610 hz, coarse = 0, fine = 17
frequency: 6611 hz, coarse = 0, fine = 17
frequency: 6612 hz, coarse = 0, fine = 17
frequency: 6613 hz, coarse = 0, fine = 17
frequency: 6614 hz, coarse = 0, fine = 17
frequency: 6615 hz, coarse = 0, fine = 17
frequency: 6616 hz, coarse = 0, fine = 17
frequency: 6617 hz, coarse = 0, fine = 17
frequency: 6618 hz, coarse = 0, fine = 17
frequency: 6619 hz, coarse = 0, fine = 17
frequency: 6620 hz, coarse = 0, fine = 17
frequency: 6621 hz, coarse = 0, fine = 17
frequency: 6622 hz, coarse = 0, fine = 17
frequency: 6623 hz, coarse = 0, fine = 17
frequency: 6624 hz, coarse = 0, fine = 17
frequency: 6625 hz, coarse = 0, fine = 17
frequency: 6626 hz, coarse = 0, fine = 17
frequency: 6627 hz, coarse = 0, fine = 17
frequency: 6628 hz, coarse = 0, fine = 17
frequency: 6629 hz, coarse = 0, fine = 17
frequency: 6630 hz, coarse = 0, fine = 17
frequency: 6631 hz, coarse = 0, fine = 17
frequency: 6632 hz, coarse = 0, fine = 17
frequency: 6633 hz, coarse = 0, fine = 17
frequency: 6634 hz, coarse = 0, fine = 17
frequency: 6635 hz, coarse = 0, fine = 17
frequency: 6636 hz, coarse = 0, fine = 17
frequency: 6637 hz, coarse = 0, fine = 17
frequency: 6638 hz, coarse = 0, fine = 17
frequency: 6639 hz, coarse = 0, fine = 17
frequency: 6640 hz, coarse = 0, fine = 17
frequency: 6641 hz, coarse = 0, fine = 17
frequency: 6642 hz, coarse = 0, fine = 17
frequency: 6643 hz, coarse = 0, fine = 17
frequency: 6644 hz, coarse = 0, fine = 17
frequency: 6645 hz, coarse = 0, fine = 17
frequency: 6646 hz, coarse = 0, fine = 17
frequency: 6647 hz, coarse = 0, fine = 17
frequency: 6648 hz, coarse = 0, fine = 17
frequency: 6649 hz, coarse = 0, fine = 17
frequency: 6650 hz, coarse = 0, fine = 17
frequency: 6651 hz, coarse = 0, fine = 17
frequency: 6652 hz, coarse = 0, fine = 17
frequency: 6653 hz, coarse = 0, fine = 17
frequency: 6654 hz, coarse = 0, fine = 17
frequency: 6655 hz, coarse = 0, fine = 17
frequency: 6656 hz, coarse = 0, fine = 17
frequency: 6657 hz, coarse = 0, fine = 17
frequency: 6658 hz, coarse = 0, fine = 17
frequency: 6659 hz, coarse = 0, fine = 17
frequency: 6660 hz, coarse = 0, fine = 17
frequency: 6661 hz, coarse = 0, fine = 17
frequency: 6662 hz, coarse = 0, fine = 17
frequency: 6663 hz, coarse = 0, fine = 17
frequency: 6664 hz, coarse = 0, fine = 17
frequency: 6665 hz, coarse = 0, fine = 17
frequency: 6666 hz, coarse = 0, fine = 17
frequency: 6667 hz, coarse = 0, fine = 17
frequency: 6668 hz, coarse = 0, fine = 17
frequency: 6669 hz, coarse = 0, fine = 17
frequency: 6670 hz, coarse = 0, fine = 17
frequency: 6671 hz, coarse = 0, fine = 17
frequency: 6672 hz, coarse = 0, fine = 17
frequency: 6673 hz, coarse = 0, fine = 17
frequency: 6674 hz, coarse = 0, fine = 17
frequency: 6675 hz, coarse = 0, fine = 17
frequency: 6676 hz, coarse = 0, fine = 17
frequency: 6677 hz, coarse = 0, fine = 17
frequency: 6678 hz, coarse = 0, fine = 17
frequency: 6679 hz, coarse = 0, fine = 17
frequency: 6680 hz, coarse = 0, fine = 17
